"","sex","edu","employed","bornin_canada","province","votechoice","income","age"
"9396","Female",1,0,1,"Ontario","NA","Less than $25,000","NA"
"9397","Female",1,1,0,"Ontario","NA","NA","18 to 29"
"9398","Male",1,1,1,"Ontario","Conservative Party","$50,000 to $74,999","45 to 59"
"9399","Male",1,0,0,"Ontario","Conservative Party","$50,000 to $74,999","NA"
"9400","Male",1,0,1,"British Columbia","Liberal Party","$100,000 to $ 124,999","NA"
"9401","Female",1,1,1,"Ontario","Liberal Party","$125,000 and more","NA"
"9402","Male",1,1,1,"Manitoba","Conservative Party","$50,000 to $74,999","60 to 74"
"9403","Male",0,0,1,"Ontario","NA","NA","NA"
"9404","Female",0,1,1,"Quebec","NA","Less than $25,000","60 to 74"
"9405","Female",1,0,1,"Ontario","Liberal Party","$25,000 to $49,999","NA"
"9406","Female",1,1,1,"Saskatchewan","NA","Less than $25,000","NA"
"9407","Female",1,1,1,"Manitoba","NA","NA","NA"
"9408","Male",0,0,1,"British Columbia","Liberal Party","$25,000 to $49,999","60 to 74"
"9409","Female",1,1,1,"Alberta","Conservative Party","$100,000 to $ 124,999","NA"
"9410","Male",1,1,0,"Ontario","Conservative Party","$75,000 to $99,999","NA"
"9411","Female",1,1,0,"Ontario","Conservative Party","$50,000 to $74,999","NA"
"9412","Male",1,0,0,"Ontario","NA","$50,000 to $74,999","NA"
"9413","Female",0,0,1,"British Columbia","Liberal Party","$50,000 to $74,999","NA"
"9414","Female",1,0,1,"British Columbia","Liberal Party","NA","60 to 74"
"9415","Female",1,0,1,"Quebec","Liberal Party","$50,000 to $74,999","NA"
"9416","Male",1,0,0,"Ontario","Conservative Party","$25,000 to $49,999","NA"
"9417","Male",1,0,0,"British Columbia","Conservative Party","$125,000 and more","NA"
"9418","Female",1,0,1,"British Columbia","NA","NA","NA"
"9419","Male",1,1,1,"Quebec","Liberal Party","NA","NA"
"9420","Male",1,1,1,"Ontario","NA","NA","NA"
"9421","Female",0,0,1,"Ontario","NA","NA","NA"
"9422","Male",1,0,1,"Ontario","NA","NA","60 to 74"
"9423","Male",1,1,1,"Quebec","NA","$125,000 and more","NA"
"9424","Male",1,0,1,"Ontario","Conservative Party","$100,000 to $ 124,999","NA"
"9425","Male",0,0,1,"Manitoba","NA","$50,000 to $74,999","NA"
"9426","Female",1,1,1,"Quebec","NA","$50,000 to $74,999","NA"
"9427","Male",1,1,0,"Ontario","Conservative Party","$125,000 and more","45 to 59"
"9428","Male",0,0,1,"Quebec","Conservative Party","$25,000 to $49,999","NA"
"9429","Male",1,1,1,"Alberta","NA","Less than $25,000","NA"
"9430","Male",1,1,1,"Alberta","NA","$25,000 to $49,999","60 to 74"
"9431","Female",0,0,1,"Quebec","Conservative Party","$25,000 to $49,999","NA"
"9432","Male",1,0,1,"Quebec","NA","NA","NA"
"9433","Female",1,1,1,"Ontario","Conservative Party","$25,000 to $49,999","NA"
"9434","Female",0,1,1,"Alberta","Conservative Party","NA","45 to 59"
"9435","Male",1,0,1,"Ontario","Liberal Party","$125,000 and more","60 to 74"
"9436","Male",1,0,1,"Ontario","Liberal Party","NA","NA"
"9437","Male",1,0,1,"Quebec","Conservative Party","NA","60 to 74"
"9438","Male",1,1,1,"British Columbia","Conservative Party","$100,000 to $ 124,999","NA"
"9439","Female",1,NA,1,"Quebec","Liberal Party","NA","NA"
"9440","Female",1,1,0,"Ontario","NA","NA","NA"
"9441","Male",1,0,1,"Ontario","Liberal Party","$50,000 to $74,999","60 to 74"
"9442","Female",0,1,1,"Ontario","NA","NA","NA"
"9443","Male",1,0,NA,"Ontario","Liberal Party","$75,000 to $99,999","NA"
"9444","Female",1,0,1,"Alberta","Conservative Party","NA","NA"
"9445","Male",1,0,1,"Quebec","NA","NA","NA"
"9446","Female",1,0,1,"Quebec","NA","$50,000 to $74,999","NA"
"9447","Male",0,1,1,"British Columbia","NA","Less than $25,000","NA"
"9448","Male",1,1,1,"Quebec","Liberal Party","NA","NA"
"9449","Female",1,1,0,"Manitoba","NA","$25,000 to $49,999","30 to 44"
"9450","Female",1,0,1,"Ontario","Conservative Party","NA","NA"
"9451","Female",1,0,1,"Ontario","Liberal Party","$50,000 to $74,999","NA"
"9452","Female",1,1,1,"Ontario","Liberal Party","NA","18 to 29"
"9453","Male",1,0,1,"Quebec","NA","NA","NA"
"9454","Female",1,1,1,"Ontario","Liberal Party","$50,000 to $74,999","NA"
"9455","Female",0,0,1,"Ontario","NA","NA","NA"
"9456","Male",1,1,1,"Quebec","Liberal Party","$50,000 to $74,999","18 to 29"
"9457","Female",0,1,1,"Alberta","NA","$75,000 to $99,999","18 to 29"
"9458","Male",1,1,1,"Quebec","Liberal Party","Less than $25,000","NA"
"9459","Female",1,1,1,"Ontario","Liberal Party","$100,000 to $ 124,999","NA"
"9460","Male",1,0,1,"Saskatchewan","Conservative Party","$25,000 to $49,999","NA"
"9461","Female",1,0,1,"Ontario","NA","NA","60 to 74"
"9462","Male",1,0,1,"Quebec","Liberal Party","NA","NA"
"9463","Female",1,1,1,"Ontario","Liberal Party","$50,000 to $74,999","NA"
"9464","Female",1,1,1,"Saskatchewan","Conservative Party","NA","NA"
"9465","Male",1,0,1,"British Columbia","NA","Less than $25,000","60 to 74"
"9466","Female",1,0,1,"Quebec","NA","NA","NA"
"9467","Female",1,0,1,"Quebec","NA","NA","NA"
"9468","Male",1,0,1,"Quebec","NA","$50,000 to $74,999","NA"
"9469","Male",0,1,1,"Quebec","NA","$50,000 to $74,999","18 to 29"
"9470","Male",1,1,1,"British Columbia","Conservative Party","NA","NA"
"9471","Female",1,0,0,"Saskatchewan","NA","$125,000 and more","60 to 74"
"9472","Female",1,0,1,"Quebec","Liberal Party","$50,000 to $74,999","NA"
"9473","Male",0,0,1,"Ontario","Conservative Party","$100,000 to $ 124,999","NA"
"9474","Female",1,1,1,"Saskatchewan","Conservative Party","$50,000 to $74,999","60 to 74"
"9475","Male",1,0,1,"Quebec","NA","$75,000 to $99,999","NA"
"9476","Female",0,NA,1,"Quebec","NA","NA","18 to 29"
"9477","Male",1,0,1,"Ontario","Conservative Party","$75,000 to $99,999","60 to 74"
"9478","Female",0,0,1,"Alberta","NA","NA","NA"
"9479","Female",0,0,1,"Saskatchewan","Conservative Party","$75,000 to $99,999","NA"
"9480","Male",1,0,1,"Ontario","Liberal Party","$125,000 and more","NA"
"9481","Female",1,1,0,"Ontario","Conservative Party","NA","NA"
"9482","Female",1,0,1,"British Columbia","Liberal Party","Less than $25,000","NA"
"9483","Female",1,0,1,"British Columbia","Liberal Party","NA","NA"
"9484","Female",1,1,1,"Ontario","Conservative Party","$100,000 to $ 124,999","NA"
"9485","Female",1,0,1,"British Columbia","NA","$75,000 to $99,999","NA"
"9486","Male",1,0,1,"Saskatchewan","NA","$75,000 to $99,999","NA"
"9487","Female",1,1,1,"Saskatchewan","NA","NA","NA"
"9488","Female",1,0,1,"Quebec","Conservative Party","$25,000 to $49,999","NA"
"9489","Male",1,0,1,"Ontario","NA","Less than $25,000","NA"
"9490","Female",1,1,0,"Ontario","NA","$125,000 and more","NA"
"9491","Female",1,1,1,"Quebec","Liberal Party","$50,000 to $74,999","NA"
"9492","Male",1,0,0,"British Columbia","NA","$75,000 to $99,999","60 to 74"
"9493","Male",1,1,0,"Alberta","Liberal Party","$100,000 to $ 124,999","60 to 74"
"9494","Female",1,1,1,"Quebec","NA","$125,000 and more","NA"
"9495","Female",1,0,1,"Ontario","Conservative Party","$100,000 to $ 124,999","NA"
"9496","Female",1,1,1,"Manitoba","Liberal Party","NA","NA"
"9497","Female",0,0,1,"Quebec","NA","Less than $25,000","NA"
"9498","Male",0,NA,1,"Quebec","NA","Less than $25,000","NA"
"9499","Male",1,1,0,"Ontario","Liberal Party","$125,000 and more","NA"
"9500","Female",1,0,1,"Manitoba","NA","NA","NA"
"9501","Male",1,0,0,"Ontario","Liberal Party","$75,000 to $99,999","60 to 74"
"9502","Male",1,NA,0,"Quebec","NA","NA","NA"
"9503","Female",1,0,1,"Saskatchewan","NA","Less than $25,000","45 to 59"
"9504","Female",1,1,1,"Alberta","Conservative Party","NA","NA"
"9505","Female",0,1,1,"Ontario","NA","NA","NA"
"9506","Female",1,1,1,"Alberta","NA","$75,000 to $99,999","NA"
"9507","Female",1,0,0,"Ontario","NA","$100,000 to $ 124,999","NA"
"9508","Female",1,1,1,"British Columbia","NA","NA","NA"
"9509","Male",1,1,0,"Quebec","Liberal Party","$75,000 to $99,999","NA"
"9510","Male",1,1,1,"British Columbia","Conservative Party","$75,000 to $99,999","30 to 44"
"9511","Female",0,1,1,"British Columbia","NA","NA","60 to 74"
"9512","Female",1,0,1,"Ontario","NA","NA","NA"
"9513","Female",1,0,1,"Alberta","NA","$50,000 to $74,999","60 to 74"
"9514","Male",1,0,1,"British Columbia","NA","NA","NA"
"9515","Male",0,0,1,"Ontario","Conservative Party","NA","NA"
"9516","Female",1,1,1,"British Columbia","Conservative Party","$25,000 to $49,999","45 to 59"
"9517","Female",1,0,1,"Ontario","NA","NA","NA"
"9518","Male",1,0,1,"Ontario","Liberal Party","$125,000 and more","60 to 74"
"9519","Male",1,0,1,"British Columbia","Conservative Party","$100,000 to $ 124,999","NA"
"9520","Female",0,0,1,"Manitoba","NA","NA","NA"
"9521","Female",1,1,1,"Ontario","Liberal Party","NA","NA"
"9522","Female",0,0,1,"British Columbia","NA","$25,000 to $49,999","NA"
"9523","Female",1,1,1,"British Columbia","Conservative Party","$125,000 and more","NA"
"9524","Female",0,0,1,"British Columbia","Conservative Party","NA","60 to 74"
"9525","Male",1,0,1,"Quebec","NA","$50,000 to $74,999","NA"
"9526","Male",1,0,1,"Ontario","NA","NA","NA"
"9527","Female",1,1,1,"Ontario","NA","$125,000 and more","NA"
"9528","Female",1,1,1,"Quebec","Liberal Party","$100,000 to $ 124,999","NA"
"9529","Female",1,0,0,"Ontario","Liberal Party","$50,000 to $74,999","60 to 74"
"9530","Female",0,0,1,"Ontario","NA","$100,000 to $ 124,999","NA"
"9531","Male",1,NA,0,"Alberta","Liberal Party","$50,000 to $74,999","75 and above"
"9532","Female",1,1,1,"British Columbia","NA","$50,000 to $74,999","45 to 59"
"9533","Female",0,1,1,"Quebec","NA","NA","NA"
"9534","Female",1,1,1,"British Columbia","NA","NA","NA"
"9535","Female",1,1,0,"Ontario","NA","$50,000 to $74,999","NA"
"9536","Male",1,0,0,"Ontario","Liberal Party","$75,000 to $99,999","NA"
"9537","Female",1,1,0,"Ontario","NA","NA","NA"
"9538","Female",1,0,1,"Quebec","NA","NA","NA"
"9539","Male",1,0,1,"Ontario","NA","$125,000 and more","NA"
"9540","Female",1,1,0,"Ontario","Liberal Party","$25,000 to $49,999","30 to 44"
"9541","Female",1,0,1,"Ontario","Liberal Party","NA","NA"
"9542","Male",1,0,0,"British Columbia","NA","$50,000 to $74,999","60 to 74"
"9543","Male",1,0,1,"Ontario","NA","$125,000 and more","NA"
"9544","Male",0,NA,1,"Manitoba","NA","NA","NA"
"9545","Female",1,1,1,"Alberta","Conservative Party","$50,000 to $74,999","NA"
"9546","Male",0,0,1,"Quebec","Conservative Party","Less than $25,000","NA"
"9547","Female",1,1,1,"Ontario","NA","NA","NA"
"9548","Male",1,1,0,"British Columbia","Conservative Party","$50,000 to $74,999","60 to 74"
"9549","Male",1,0,1,"Ontario","NA","$100,000 to $ 124,999","NA"
"9550","Female",1,1,0,"Ontario","Liberal Party","$125,000 and more","NA"
"9551","Female",1,0,1,"Alberta","NA","NA","30 to 44"
"9552","Female",1,0,0,"Quebec","Liberal Party","NA","NA"
"9553","Female",1,1,1,"Alberta","Liberal Party","$125,000 and more","NA"
"9554","Female",1,1,0,"Manitoba","NA","$50,000 to $74,999","NA"
"9555","Male",1,1,1,"Quebec","Conservative Party","$75,000 to $99,999","NA"
"9556","Male",1,0,1,"Alberta","NA","$125,000 and more","60 to 74"
"9557","Female",1,1,1,"Quebec","NA","NA","NA"
"9558","Female",1,0,1,"Quebec","Liberal Party","NA","NA"
"9559","Female",1,0,1,"Quebec","NA","$75,000 to $99,999","NA"
"9560","Female",1,1,0,"Ontario","Liberal Party","$50,000 to $74,999","NA"
"9561","Female",1,0,1,"Quebec","Liberal Party","NA","NA"
"9562","Male",1,0,1,"Ontario","Conservative Party","$100,000 to $ 124,999","60 to 74"
"9563","Female",1,0,1,"Ontario","Liberal Party","NA","NA"
"9564","Female",1,0,1,"Ontario","NA","$100,000 to $ 124,999","NA"
"9565","Male",1,0,1,"Alberta","Liberal Party","$25,000 to $49,999","NA"
"9566","Male",0,1,1,"Alberta","Liberal Party","NA","NA"
"9567","Male",1,1,0,"Ontario","NA","$100,000 to $ 124,999","NA"
"9568","Female",1,1,1,"Alberta","Conservative Party","$25,000 to $49,999","NA"
"9569","Male",1,0,0,"Alberta","Liberal Party","NA","60 to 74"
"9570","Female",1,1,1,"Ontario","NA","$50,000 to $74,999","18 to 29"
"9571","Male",1,1,1,"Ontario","NA","$50,000 to $74,999","NA"
"9572","Male",1,1,1,"Alberta","NA","$75,000 to $99,999","30 to 44"
"9573","Male",1,1,1,"British Columbia","NA","$25,000 to $49,999","60 to 74"
"9574","Female",1,1,1,"Alberta","NA","$100,000 to $ 124,999","NA"
"9575","Female",0,0,1,"Alberta","Conservative Party","$25,000 to $49,999","60 to 74"
"9576","Female",1,1,1,"Quebec","Liberal Party","NA","NA"
"9577","Female",0,0,1,"British Columbia","NA","NA","NA"
"9578","Male",1,0,1,"Ontario","Liberal Party","$100,000 to $ 124,999","NA"
"9579","Female",0,1,1,"Quebec","NA","$25,000 to $49,999","NA"
"9580","Male",1,0,1,"Quebec","Liberal Party","NA","NA"
"9581","Male",1,1,1,"Ontario","Liberal Party","NA","NA"
"9582","Male",1,0,1,"Manitoba","Liberal Party","NA","NA"
"9583","Female",0,0,1,"Alberta","Conservative Party","$50,000 to $74,999","NA"
"9584","Female",1,0,1,"Ontario","Liberal Party","$100,000 to $ 124,999","60 to 74"
"9585","Female",1,0,0,"Manitoba","NA","NA","NA"
"9586","Male",1,1,0,"Ontario","Liberal Party","$125,000 and more","NA"
"9587","Male",1,0,0,"Ontario","Conservative Party","NA","NA"
"9588","Male",1,1,1,"Ontario","Liberal Party","$75,000 to $99,999","60 to 74"
"9589","Male",1,1,1,"Quebec","NA","$75,000 to $99,999","NA"
"9590","Female",1,1,0,"Ontario","NA","NA","30 to 44"
"9591","Male",1,1,1,"Ontario","Liberal Party","$50,000 to $74,999","NA"
"9592","Male",1,1,1,"Quebec","NA","$25,000 to $49,999","NA"
"9593","Male",0,0,1,"Ontario","NA","$125,000 and more","NA"
"9594","Male",0,0,0,"Quebec","NA","NA","NA"
"9595","Male",1,0,1,"British Columbia","Conservative Party","$125,000 and more","NA"
"9596","Male",1,1,0,"British Columbia","Conservative Party","$125,000 and more","NA"
"9597","Male",1,1,0,"British Columbia","NA","NA","NA"
"9598","Male",1,0,1,"Ontario","NA","$100,000 to $ 124,999","60 to 74"
"9599","Female",1,1,0,"Saskatchewan","Liberal Party","$75,000 to $99,999","NA"
"9600","Male",1,0,0,"Ontario","Liberal Party","$125,000 and more","NA"
"9601","Female",1,0,1,"Quebec","Liberal Party","Less than $25,000","75 and above"
"9602","Female",0,1,1,"Quebec","Conservative Party","$25,000 to $49,999","NA"
"9603","Male",1,0,1,"Alberta","Conservative Party","$75,000 to $99,999","60 to 74"
"9604","Female",1,0,1,"Ontario","NA","NA","NA"
"9605","Female",1,0,1,"Nova Scotia","NA","NA","NA"
"9606","Male",0,1,1,"Ontario","NA","NA","45 to 59"
"9607","Female",1,0,1,"Ontario","NA","NA","NA"
"9608","Female",1,0,1,"British Columbia","Liberal Party","NA","NA"
"9609","Female",1,0,1,"British Columbia","NA","$75,000 to $99,999","60 to 74"
"9610","Male",0,0,1,"Ontario","Conservative Party","$50,000 to $74,999","NA"
"9611","Male",1,0,1,"Quebec","NA","$25,000 to $49,999","NA"
"9612","Male",1,0,0,"British Columbia","Liberal Party","NA","60 to 74"
"9613","Male",1,0,1,"Ontario","Conservative Party","$50,000 to $74,999","75 and above"
"9614","Male",1,1,0,"Ontario","Conservative Party","$100,000 to $ 124,999","NA"
"9615","Female",0,0,0,"Ontario","NA","NA","NA"
"9616","Male",1,0,1,"British Columbia","NA","$100,000 to $ 124,999","NA"
"9617","Female",1,0,1,"Quebec","NA","$50,000 to $74,999","NA"
"9618","Male",1,0,1,"Manitoba","NA","NA","NA"
"9619","Male",1,0,1,"New Brunswick","NA","$25,000 to $49,999","NA"
"9620","Female",1,1,1,"British Columbia","NA","$125,000 and more","NA"
"9621","Male",1,0,1,"British Columbia","Conservative Party","$100,000 to $ 124,999","60 to 74"
"9622","Male",1,1,1,"Ontario","Conservative Party","$125,000 and more","60 to 74"
"9623","Female",1,0,1,"Quebec","NA","NA","NA"
"9624","Female",1,1,0,"Ontario","NA","$125,000 and more","NA"
"9625","Male",1,0,1,"British Columbia","Conservative Party","$125,000 and more","60 to 74"
"9626","Male",0,0,1,"British Columbia","Conservative Party","$25,000 to $49,999","60 to 74"
"9627","Female",1,0,1,"Quebec","Liberal Party","Less than $25,000","NA"
"9628","Female",1,0,1,"Saskatchewan","Conservative Party","$100,000 to $ 124,999","NA"
"9629","Male",1,1,1,"British Columbia","Liberal Party","$125,000 and more","NA"
"9630","Male",1,0,1,"Quebec","Liberal Party","NA","NA"
"9631","Male",1,1,1,"Ontario","NA","NA","NA"
"9632","Male",0,1,1,"New Brunswick","Conservative Party","$25,000 to $49,999","NA"
"9633","Male",1,0,1,"Alberta","Conservative Party","$75,000 to $99,999","75 and above"
"9634","Male",1,0,1,"British Columbia","Liberal Party","$125,000 and more","60 to 74"
"9635","Female",1,0,1,"Alberta","Conservative Party","NA","NA"
"9636","Female",1,1,0,"Ontario","NA","$50,000 to $74,999","18 to 29"
"9637","Female",1,0,0,"Alberta","Conservative Party","NA","75 and above"
"9638","Female",1,1,1,"British Columbia","NA","$50,000 to $74,999","60 to 74"
"9639","Female",1,0,1,"Manitoba","NA","Less than $25,000","NA"
"9640","Male",1,NA,1,"Ontario","NA","$75,000 to $99,999","NA"
"9641","Male",1,1,1,"Quebec","NA","NA","NA"
"9642","Male",1,1,1,"Quebec","Conservative Party","$125,000 and more","NA"
"9643","Female",1,0,1,"British Columbia","NA","NA","NA"
"9644","Female",1,1,1,"Ontario","Liberal Party","NA","NA"
"9645","Male",1,0,0,"British Columbia","Liberal Party","$100,000 to $ 124,999","60 to 74"
"9646","Male",1,1,1,"Ontario","Liberal Party","NA","NA"
"9647","Male",1,1,1,"Quebec","Liberal Party","$25,000 to $49,999","NA"
"9648","Female",1,0,1,"Nova Scotia","NA","NA","NA"
"9649","Female",1,0,1,"British Columbia","Conservative Party","$75,000 to $99,999","NA"
"9650","Male",1,1,1,"Alberta","Conservative Party","$125,000 and more","30 to 44"
"9651","Male",1,0,1,"Quebec","NA","$75,000 to $99,999","NA"
"9652","Female",1,1,1,"Quebec","Conservative Party","Less than $25,000","NA"
"9653","Female",1,0,1,"Ontario","Liberal Party","NA","NA"
"9654","Female",0,1,1,"Ontario","Conservative Party","$125,000 and more","45 to 59"
"9655","Male",1,0,0,"Ontario","Liberal Party","$100,000 to $ 124,999","NA"
"9656","Female",0,1,1,"Ontario","NA","$25,000 to $49,999","NA"
"9657","Male",1,NA,0,"Ontario","NA","Less than $25,000","NA"
"9658","Male",1,1,1,"Ontario","Conservative Party","$100,000 to $ 124,999","NA"
"9659","Female",1,1,0,"Quebec","Liberal Party","$50,000 to $74,999","NA"
"9660","Female",1,1,1,"Quebec","NA","$125,000 and more","NA"
"9661","Male",1,0,1,"New Brunswick","Conservative Party","Less than $25,000","NA"
"9662","Female",0,1,0,"Ontario","NA","NA","NA"
"9663","Male",1,1,1,"Manitoba","Liberal Party","$125,000 and more","60 to 74"
"9664","Female",1,0,1,"Manitoba","Liberal Party","NA","60 to 74"
"9665","Female",1,0,1,"Ontario","Conservative Party","$50,000 to $74,999","60 to 74"
"9666","Male",1,1,1,"Ontario","Conservative Party","$50,000 to $74,999","NA"
"9667","Male",1,0,1,"Quebec","NA","$25,000 to $49,999","NA"
"9668","Female",1,1,1,"Ontario","NA","Less than $25,000","45 to 59"
"9669","Female",1,0,1,"Ontario","Liberal Party","NA","NA"
"9670","Female",1,1,1,"Ontario","NA","$75,000 to $99,999","NA"
"9671","Female",1,NA,1,"Alberta","NA","$125,000 and more","NA"
"9672","Male",1,1,1,"Ontario","Conservative Party","$50,000 to $74,999","60 to 74"
"9673","Female",0,0,1,"Ontario","NA","Less than $25,000","NA"
"9674","Male",1,0,1,"Ontario","Conservative Party","$75,000 to $99,999","60 to 74"
"9675","Male",0,0,1,"Saskatchewan","Conservative Party","$25,000 to $49,999","75 and above"
"9676","Male",1,0,1,"Ontario","NA","$75,000 to $99,999","NA"
"9677","Female",1,0,1,"Manitoba","NA","NA","45 to 59"
"9678","Female",1,1,1,"Ontario","NA","$25,000 to $49,999","60 to 74"
"9679","Male",0,0,1,"Alberta","Conservative Party","$25,000 to $49,999","NA"
"9680","Female",1,0,1,"Ontario","Conservative Party","$100,000 to $ 124,999","NA"
"9681","Male",1,0,1,"Ontario","NA","$125,000 and more","NA"
"9682","Female",1,0,1,"Quebec","NA","$75,000 to $99,999","NA"
"9683","Female",1,0,1,"British Columbia","NA","Less than $25,000","18 to 29"
"9684","Male",1,1,1,"Prince Edward Island","NA","$50,000 to $74,999","18 to 29"
"9685","Female",1,1,1,"Ontario","NA","$100,000 to $ 124,999","30 to 44"
"9686","Female",1,1,1,"Alberta","NA","$100,000 to $ 124,999","NA"
"9687","Male",1,0,1,"Ontario","Conservative Party","$75,000 to $99,999","NA"
"9688","Male",1,1,0,"British Columbia","NA","$50,000 to $74,999","NA"
"9689","Female",0,0,1,"Ontario","NA","Less than $25,000","45 to 59"
"9690","Female",1,0,1,"Quebec","NA","NA","NA"
"9691","Male",1,1,1,"Quebec","Liberal Party","$75,000 to $99,999","NA"
"9692","Male",1,1,1,"Alberta","Conservative Party","$50,000 to $74,999","60 to 74"
